reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF BLAINE,UNITED STATES PRESIDENT/VICE PRESIDENT,SCATTERING,0,BURNETT,T,BLAINE
TOWN OF BLAINE,UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),0,BURNETT,T,BLAINE
TOWN OF BLAINE,UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),0,BURNETT,T,BLAINE
TOWN OF BLAINE,UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),0,BURNETT,T,BLAINE
TOWN OF BLAINE,UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),0,BURNETT,T,BLAINE
TOWN OF BLAINE,UNITED STATES SENATOR,JOHN SCHIESS WRITE - IN,0,BURNETT,T,BLAINE
TOWN OF BLAINE,UNITED STATES SENATOR,SCATTERING,0,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE IN CONGRESS DISTRICT 7,KYLE KILBOURN (DEMOCRATIC),0,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE IN CONGRESS DISTRICT 7,TOM TIFFANY (REPUBLICAN),0,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE IN CONGRESS DISTRICT 7,SCATTERING,0,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 74,JEANNE RAND BRUCE (DEMOCRATIC),NA,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 74,CHANZ J. GREEN (REPUBLICAN),NA,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 74,SCATTERING,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 75,JANE KLEISS (DEMOCRATIC),NA,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 75,DUKE TUCKER (REPUBLICAN),0,BURNETT,T,BLAINE
TOWN OF BLAINE,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 75,SCATTERING,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,BURNETT COUNTY DISTRICT ATTORNEY,KEVIN SCHMIDT (INDEPENDENT),0,BURNETT,T,BLAINE
TOWN OF BLAINE,BURNETT COUNTY DISTRICT ATTORNEY,SCATTERING,0,BURNETT,T,BLAINE
TOWN OF BLAINE,COUNTY CLERK,WANDA HINRICHS (DEMOCRATIC),0,BURNETT,T,BLAINE
TOWN OF BLAINE,COUNTY CLERK,SCATTERING,0,BURNETT,T,BLAINE
TOWN OF BLAINE,COUNTY TREASURER,BOBBI JO WICKMAN (INDEPENDENT),0,BURNETT,T,BLAINE
TOWN OF BLAINE,COUNTY TREASURER,SCATTERING,0,BURNETT,T,BLAINE
TOWN OF BLAINE,REGISTER OF DEEDS,JEANNE TAYLOR (INDEPENDENT),0,BURNETT,T,BLAINE
TOWN OF BLAINE,REGISTER OF DEEDS,SCATTERING,0,BURNETT,T,BLAINE
TOWN OF BLAINE,NORTHWOOD SCHOOL DISTRICT - EXCEED THE REVENUE LIMIT,YES,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,NORTHWOOD SCHOOL DISTRICT - EXCEED THE REVENUE LIMIT,NO,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,FREDERIC SCHOOL DISTRICT - EXCEED THE REVENUE LIMIT,YES,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,FREDERIC SCHOOL DISTRICT - EXCEED THE REVENUE LIMIT,NO,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,SHELL LAKE SCHOOL REFERENDUM - EXCEED THE REVENUE LIMIT,YES,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,SHELL LAKE SCHOOL REFERENDUM - EXCEED THE REVENUE LIMIT,NO,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,SIREN SCHOOL REFERENDUM - ISSUE GENERAL OBILIGATION BONDS,YES,NA,BURNETT,T,BLAINE
TOWN OF BLAINE,SIREN SCHOOL REFERENDUM - ISSUE GENERAL OBILIGATION BONDS,NO,NA,BURNETT,T,BLAINE
TOWN OF DANIELS,STATE REFERENDUM QUESTION 1 ELIGIBILITY TO VOTE,YES,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,STATE REFERENDUM QUESTION 1 ELIGIBILITY TO VOTE,NO,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ (DEMOCRATIC),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN,0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),0,BURNETT,T,DANIELS
