reporting_unit,contest,candidate,votes,county,ctv,municipality
"VILLAGE OF MT. PLEASANT, WARDS 2 - 3, 11, 17 - 18",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 2 - 3, 11, 17 - 18",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 2 - 3, 11, 17 - 18",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 2 - 3, 11, 17 - 18",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,0,RACINE,V,MT. PLEASANT
"TOWN OF BURLINGTON, WARDS 1- 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,5,RACINE,T,BURLINGTON
"TOWN OF BURLINGTON, WARDS 8- 11",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,6,RACINE,T,BURLINGTON
"TOWN OF DOVER, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,3,RACINE,T,DOVER
"TOWN OF NORWAY, WARDS 1 - 11",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,12,RACINE,T,NORWAY
"TOWN OF WATERFORD, WARDS 1- 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,11,RACINE,T,WATERFORD
"VILLAGE OF CALEDONIA, WARDS 1- 2",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,4,RACINE,V,CALEDONIA
"VILLAGE OF CALEDONIA, WARDS 3",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,2,RACINE,V,CALEDONIA
"VILLAGE OF CALEDONIA, WARDS 4- 5",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,6,RACINE,V,CALEDONIA
"VILLAGE OF CALEDONIA, WARDS 6- 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,5,RACINE,V,CALEDONIA
"VILLAGE OF CALEDONIA, WARDS 8, 20 - 21",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,10,RACINE,V,CALEDONIA
"VILLAGE OF CALEDONIA, WARDS 9- 10, 12 - 13",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,15,RACINE,V,CALEDONIA
"VILLAGE OF CALEDONIA, WARDS 11, 14 - 15, 17",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,3,RACINE,V,CALEDONIA
"VILLAGE OF CALEDONIA, WARDS 16, 18 - 19",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,6,RACINE,V,CALEDONIA
"VILLAGE OF ELMWOOD PARK, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,4,RACINE,V,ELMWOOD PARK
"VILLAGE OF MT. PLEASANT, WARDS 1, 10, 12, 15 - 16",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 2 - 3, 11, 17 - 18",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),UNRESOLVED WRITE-IN,0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,V,MT. PLEASANT
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),94,RACINE,V,NORTH BAY
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),72,RACINE,V,NORTH BAY
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),774,RACINE,V,RAYMOND
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),1995,RACINE,V,RAYMOND
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),757,RACINE,V,ROCHESTER
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),1836,RACINE,V,ROCHESTER
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),1324,RACINE,V,STURTEVANT
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),1661,RACINE,V,STURTEVANT
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),944,RACINE,V,UNION GROVE
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),1988,RACINE,V,UNION GROVE
"VILLAGE OF WATERFORD, WARDS 1 - 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),1309,RACINE,V,WATERFORD
"VILLAGE OF WATERFORD, WARDS 1 - 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),2474,RACINE,V,WATERFORD
"VILLAGE OF WIND POINT, WARDS 1 - 3",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),675,RACINE,V,WIND POINT
"VILLAGE OF WIND POINT, WARDS 1 - 3",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),542,RACINE,V,WIND POINT
"VILLAGE OF YORKVILLE, WARDS 1 - 5",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),623,RACINE,V,YORKVILLE
"VILLAGE OF YORKVILLE, WARDS 1 - 5",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),1533,RACINE,V,YORKVILLE
"CITY OF BURLINGTON, WARDS 1 - 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),1202,RACINE,C,BURLINGTON
"CITY OF BURLINGTON, WARDS 1 - 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),1524,RACINE,C,BURLINGTON
"CITY OF BURLINGTON, WARDS 5 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),1396,RACINE,C,BURLINGTON
"CITY OF BURLINGTON, WARDS 5 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),1792,RACINE,C,BURLINGTON
"CITY OF RACINE, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 2",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 2",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 3",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 3",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 4",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 5",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 5",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 9",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),KAMALA D. HARRIS / TIM WALZ(DEM),0,RACINE,C,RACINE
"CITY OF RACINE, WARD 9",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),DONALD J. TRUMP / JD VANCE(REP),0,RACINE,C,RACINE
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 5 - 6, 25",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 7 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 9, 13 - 14, 24",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",0,RACINE,V,MT. PLEASANT
"VILLAGE OF MT. PLEASANT, WARDS 19 - 23",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,0,RACINE,V,MT. PLEASANT
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),1,RACINE,V,NORTH BAY
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),0,RACINE,V,NORTH BAY
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),0,RACINE,V,NORTH BAY
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),0,RACINE,V,NORTH BAY
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,NORTH BAY
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",1,RACINE,V,NORTH BAY
"VILLAGE OF NORTH BAY, WARD 1",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,1,RACINE,V,NORTH BAY
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),1,RACINE,V,RAYMOND
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),9,RACINE,V,RAYMOND
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),9,RACINE,V,RAYMOND
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),0,RACINE,V,RAYMOND
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),1,RACINE,V,RAYMOND
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",13,RACINE,V,RAYMOND
"VILLAGE OF RAYMOND, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,8,RACINE,V,RAYMOND
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),0,RACINE,V,ROCHESTER
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),8,RACINE,V,ROCHESTER
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),6,RACINE,V,ROCHESTER
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),1,RACINE,V,ROCHESTER
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,ROCHESTER
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",14,RACINE,V,ROCHESTER
"VILLAGE OF ROCHESTER, WARDS 1- 6",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,6,RACINE,V,ROCHESTER
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),6,RACINE,V,STURTEVANT
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),3,RACINE,V,STURTEVANT
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),10,RACINE,V,STURTEVANT
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),1,RACINE,V,STURTEVANT
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),3,RACINE,V,STURTEVANT
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",9,RACINE,V,STURTEVANT
"VILLAGE OF STURTEVANT, WARDS 1 - 8",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,11,RACINE,V,STURTEVANT
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),1,RACINE,V,UNION GROVE
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),14,RACINE,V,UNION GROVE
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),7,RACINE,V,UNION GROVE
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),1,RACINE,V,UNION GROVE
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),2,RACINE,V,UNION GROVE
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",15,RACINE,V,UNION GROVE
"VILLAGE OF UNION GROVE, WARDS 1 - 7",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),WRITE-IN,13,RACINE,V,UNION GROVE
"VILLAGE OF WATERFORD, WARDS 1 - 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),RANDALL TERRY / STEPHEN BRODEN (CON),5,RACINE,V,WATERFORD
"VILLAGE OF WATERFORD, WARDS 1 - 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CHASE RUSSELL OLIVER / MIKE TER MAAT(LIB),11,RACINE,V,WATERFORD
"VILLAGE OF WATERFORD, WARDS 1 - 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),JILL STEIN / RUDOLPH WARE(WGR),7,RACINE,V,WATERFORD
"VILLAGE OF WATERFORD, WARDS 1 - 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CLAUDIA DE LA CRUZ/ KARINA GARCIA (IND),1,RACINE,V,WATERFORD
"VILLAGE OF WATERFORD, WARDS 1 - 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),CORNEL WEST / MELINA ABDULLAH (IND),0,RACINE,V,WATERFORD
"VILLAGE OF WATERFORD, WARDS 1 - 10",PRESIDENT/VICE PRESIDENT (VOTE FOR 1),"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN(IND)",25,RACINE,V,WATERFORD
