reporting_unit,contest,candidate,votes,county,ctv,municipality
T APPLE RIVER,PRESIDENTIAL,HARRIS/WALZ (DEM),218,POLK,T,APPLE RIVER
T APPLE RIVER,PRESIDENTIAL,TRUMP/VANCE (REP),502,POLK,T,APPLE RIVER
T APPLE RIVER,PRESIDENTIAL,TERRY/BRODEN (IND),3,POLK,T,APPLE RIVER
T APPLE RIVER,PRESIDENTIAL,OLIVER/MAAT (LIB),5,POLK,T,APPLE RIVER
T APPLE RIVER,PRESIDENTIAL,STEIN/WARE (GREEN),3,POLK,T,APPLE RIVER
T APPLE RIVER,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),0,POLK,T,APPLE RIVER
T APPLE RIVER,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,APPLE RIVER
T APPLE RIVER,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),0,POLK,T,APPLE RIVER
T APPLE RIVER,US SENATOR,TAMMY BALDWIN (DEM),222,POLK,T,APPLE RIVER
T APPLE RIVER,US SENATOR,ERIC HOVDE (REP),475,POLK,T,APPLE RIVER
T APPLE RIVER,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),12,POLK,T,APPLE RIVER
T APPLE RIVER,US SENATOR,THOMAS LEAGER (AMERICA FIRST),17,POLK,T,APPLE RIVER
T APPLE RIVER,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),205,POLK,T,APPLE RIVER
T APPLE RIVER,CONGRESS- DIST. 7,TOM TIFFANY (REP),504,POLK,T,APPLE RIVER
T APPLE RIVER,ASSEMBLY DIST. 75,JANE KLEISS (DEM),214,POLK,T,APPLE RIVER
T APPLE RIVER,ASSEMBLY DIST. 75,DUKE TUCKER (REP),490,POLK,T,APPLE RIVER
T APPLE RIVER,DISTRICT ATTNY,JEFF KEMP (IND),523,POLK,T,APPLE RIVER
T APPLE RIVER,COUNTY CLERK,SHABANA LUNDEEN (REP),567,POLK,T,APPLE RIVER
T APPLE RIVER,TREASURER,AMANDA C. NISSEN (DEM),495,POLK,T,APPLE RIVER
T APPLE RIVER,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),492,POLK,T,APPLE RIVER
T APPLE RIVER,STATE REF_REGISTER OF DEEDS,YES,559,POLK,T,APPLE RIVER
T APPLE RIVER,STATE REF_REGISTER OF DEEDS,NO,122,POLK,T,APPLE RIVER
T APPLE RIVER,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,APPLE RIVER
T APPLE RIVER,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,APPLE RIVER
T APPLE RIVER,FARMINGTON_REGISTER OF DEEDS,V,NA,POLK,T,APPLE RIVER
T APPLE RIVER,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,YES,NA,POLK,T,APPLE RIVER
T APPLE RIVER,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,NO,NA,POLK,T,APPLE RIVER
T BALSAM LAKE,PRESIDENTIAL,HARRIS/WALZ (DEM),293,POLK,T,BALSAM LAKE
T BALSAM LAKE,PRESIDENTIAL,TRUMP/VANCE (REP),650,POLK,T,BALSAM LAKE
T BALSAM LAKE,PRESIDENTIAL,TERRY/BRODEN (IND),3,POLK,T,BALSAM LAKE
T BALSAM LAKE,PRESIDENTIAL,OLIVER/MAAT (LIB),0,POLK,T,BALSAM LAKE
T BALSAM LAKE,PRESIDENTIAL,STEIN/WARE (GREEN),3,POLK,T,BALSAM LAKE
T BALSAM LAKE,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),0,POLK,T,BALSAM LAKE
T BALSAM LAKE,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,BALSAM LAKE
T BALSAM LAKE,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),1,POLK,T,BALSAM LAKE
T BALSAM LAKE,US SENATOR,TAMMY BALDWIN (DEM),293,POLK,T,BALSAM LAKE
T BALSAM LAKE,US SENATOR,ERIC HOVDE (REP),627,POLK,T,BALSAM LAKE
T BALSAM LAKE,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),15,POLK,T,BALSAM LAKE
T BALSAM LAKE,US SENATOR,THOMAS LEAGER (AMERICA FIRST),11,POLK,T,BALSAM LAKE
T BALSAM LAKE,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),285,POLK,T,BALSAM LAKE
T BALSAM LAKE,CONGRESS- DIST. 7,TOM TIFFANY (REP),647,POLK,T,BALSAM LAKE
T BALSAM LAKE,ASSEMBLY DIST. 75,JANE KLEISS (DEM),284,POLK,T,BALSAM LAKE
T BALSAM LAKE,ASSEMBLY DIST. 75,DUKE TUCKER (REP),653,POLK,T,BALSAM LAKE
T BALSAM LAKE,DISTRICT ATTNY,JEFF KEMP (IND),704,POLK,T,BALSAM LAKE
T BALSAM LAKE,COUNTY CLERK,SHABANA LUNDEEN (REP),802,POLK,T,BALSAM LAKE
T BALSAM LAKE,TREASURER,AMANDA C. NISSEN (DEM),649,POLK,T,BALSAM LAKE
T BALSAM LAKE,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),640,POLK,T,BALSAM LAKE
T BALSAM LAKE,STATE REF_REGISTER OF DEEDS,YES,737,POLK,T,BALSAM LAKE
T BALSAM LAKE,STATE REF_REGISTER OF DEEDS,NO,149,POLK,T,BALSAM LAKE
T BALSAM LAKE,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,BALSAM LAKE
T BALSAM LAKE,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,BALSAM LAKE
T BALSAM LAKE,FARMINGTON_REGISTER OF DEEDS,V,NA,POLK,T,BALSAM LAKE
T BALSAM LAKE,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,YES,NA,POLK,T,BALSAM LAKE
T BALSAM LAKE,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,NO,NA,POLK,T,BALSAM LAKE
T BEAVER,PRESIDENTIAL,HARRIS/WALZ (DEM),171,POLK,T,BEAVER
T BEAVER,PRESIDENTIAL,TRUMP/VANCE (REP),374,POLK,T,BEAVER
T BEAVER,PRESIDENTIAL,TERRY/BRODEN (IND),0,POLK,T,BEAVER
T BEAVER,PRESIDENTIAL,OLIVER/MAAT (LIB),0,POLK,T,BEAVER
T BEAVER,PRESIDENTIAL,STEIN/WARE (GREEN),1,POLK,T,BEAVER
T BEAVER,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),0,POLK,T,BEAVER
T BEAVER,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,BEAVER
T BEAVER,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),4,POLK,T,BEAVER
T BEAVER,US SENATOR,TAMMY BALDWIN (DEM),177,POLK,T,BEAVER
T BEAVER,US SENATOR,ERIC HOVDE (REP),360,POLK,T,BEAVER
T BEAVER,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),4,POLK,T,BEAVER
T BEAVER,US SENATOR,THOMAS LEAGER (AMERICA FIRST),5,POLK,T,BEAVER
T BEAVER,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),161,POLK,T,BEAVER
T BEAVER,CONGRESS- DIST. 7,TOM TIFFANY (REP),376,POLK,T,BEAVER
T BEAVER,ASSEMBLY DIST. 75,JANE KLEISS (DEM),170,POLK,T,BEAVER
T BEAVER,ASSEMBLY DIST. 75,DUKE TUCKER (REP),371,POLK,T,BEAVER
T BEAVER,DISTRICT ATTNY,JEFF KEMP (IND),433,POLK,T,BEAVER
T BEAVER,COUNTY CLERK,SHABANA LUNDEEN (REP),465,POLK,T,BEAVER
T BEAVER,TREASURER,AMANDA C. NISSEN (DEM),412,POLK,T,BEAVER
T BEAVER,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),406,POLK,T,BEAVER
T BEAVER,STATE REF_REGISTER OF DEEDS,YES,438,POLK,T,BEAVER
T BEAVER,STATE REF_REGISTER OF DEEDS,NO,99,POLK,T,BEAVER
T BEAVER,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,BEAVER
T BEAVER,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,BEAVER
T BEAVER,FARMINGTON_REGISTER OF DEEDS,V,NA,POLK,T,BEAVER
T BEAVER,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,YES,NA,POLK,T,BEAVER
T BEAVER,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,NO,NA,POLK,T,BEAVER
T BLACK BROOK,PRESIDENTIAL,HARRIS/WALZ (DEM),269,POLK,T,BLACK BROOK
T BLACK BROOK,PRESIDENTIAL,TRUMP/VANCE (REP),633,POLK,T,BLACK BROOK
T BLACK BROOK,PRESIDENTIAL,TERRY/BRODEN (IND),2,POLK,T,BLACK BROOK
T BLACK BROOK,PRESIDENTIAL,OLIVER/MAAT (LIB),8,POLK,T,BLACK BROOK
T BLACK BROOK,PRESIDENTIAL,STEIN/WARE (GREEN),1,POLK,T,BLACK BROOK
T BLACK BROOK,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),1,POLK,T,BLACK BROOK
T BLACK BROOK,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,BLACK BROOK
T BLACK BROOK,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),8,POLK,T,BLACK BROOK
T BLACK BROOK,US SENATOR,TAMMY BALDWIN (DEM),279,POLK,T,BLACK BROOK
T BLACK BROOK,US SENATOR,ERIC HOVDE (REP),606,POLK,T,BLACK BROOK
T BLACK BROOK,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),16,POLK,T,BLACK BROOK
T BLACK BROOK,US SENATOR,THOMAS LEAGER (AMERICA FIRST),6,POLK,T,BLACK BROOK
T BLACK BROOK,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),254,POLK,T,BLACK BROOK
T BLACK BROOK,CONGRESS- DIST. 7,TOM TIFFANY (REP),640,POLK,T,BLACK BROOK
T BLACK BROOK,ASSEMBLY DIST. 75,JANE KLEISS (DEM),261,POLK,T,BLACK BROOK
T BLACK BROOK,ASSEMBLY DIST. 75,DUKE TUCKER (REP),621,POLK,T,BLACK BROOK
T BLACK BROOK,DISTRICT ATTNY,JEFF KEMP (IND),721,POLK,T,BLACK BROOK
T BLACK BROOK,COUNTY CLERK,SHABANA LUNDEEN (REP),769,POLK,T,BLACK BROOK
T BLACK BROOK,TREASURER,AMANDA C. NISSEN (DEM),687,POLK,T,BLACK BROOK
T BLACK BROOK,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),677,POLK,T,BLACK BROOK
T BLACK BROOK,STATE REF_REGISTER OF DEEDS,YES,737,POLK,T,BLACK BROOK
T BLACK BROOK,STATE REF_REGISTER OF DEEDS,NO,162,POLK,T,BLACK BROOK
T BLACK BROOK,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,BLACK BROOK
T BLACK BROOK,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,BLACK BROOK
T BLACK BROOK,FARMINGTON_REGISTER OF DEEDS,V,NA,POLK,T,BLACK BROOK
T BLACK BROOK,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,YES,NA,POLK,T,BLACK BROOK
T BLACK BROOK,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,NO,NA,POLK,T,BLACK BROOK
T BONE LAKE,PRESIDENTIAL,HARRIS/WALZ (DEM),174,POLK,T,BONE LAKE
T BONE LAKE,PRESIDENTIAL,TRUMP/VANCE (REP),291,POLK,T,BONE LAKE
T BONE LAKE,PRESIDENTIAL,TERRY/BRODEN (IND),0,POLK,T,BONE LAKE
T BONE LAKE,PRESIDENTIAL,OLIVER/MAAT (LIB),2,POLK,T,BONE LAKE
T BONE LAKE,PRESIDENTIAL,STEIN/WARE (GREEN),2,POLK,T,BONE LAKE
T BONE LAKE,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),0,POLK,T,BONE LAKE
T BONE LAKE,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,BONE LAKE
T BONE LAKE,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),3,POLK,T,BONE LAKE
T BONE LAKE,US SENATOR,TAMMY BALDWIN (DEM),182,POLK,T,BONE LAKE
T BONE LAKE,US SENATOR,ERIC HOVDE (REP),276,POLK,T,BONE LAKE
T BONE LAKE,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),3,POLK,T,BONE LAKE
T BONE LAKE,US SENATOR,THOMAS LEAGER (AMERICA FIRST),5,POLK,T,BONE LAKE
T BONE LAKE,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),167,POLK,T,BONE LAKE
T BONE LAKE,CONGRESS- DIST. 7,TOM TIFFANY (REP),287,POLK,T,BONE LAKE
T BONE LAKE,ASSEMBLY DIST. 75,JANE KLEISS (DEM),164,POLK,T,BONE LAKE
T BONE LAKE,ASSEMBLY DIST. 75,DUKE TUCKER (REP),294,POLK,T,BONE LAKE
T BONE LAKE,DISTRICT ATTNY,JEFF KEMP (IND),346,POLK,T,BONE LAKE
T BONE LAKE,COUNTY CLERK,SHABANA LUNDEEN (REP),395,POLK,T,BONE LAKE
T BONE LAKE,TREASURER,AMANDA C. NISSEN (DEM),345,POLK,T,BONE LAKE
T BONE LAKE,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),335,POLK,T,BONE LAKE
T BONE LAKE,STATE REF_REGISTER OF DEEDS,YES,343,POLK,T,BONE LAKE
T BONE LAKE,STATE REF_REGISTER OF DEEDS,NO,110,POLK,T,BONE LAKE
T BONE LAKE,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,BONE LAKE
T BONE LAKE,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,BONE LAKE
T BONE LAKE,FARMINGTON_REGISTER OF DEEDS,V,NA,POLK,T,BONE LAKE
T BONE LAKE,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,YES,35,POLK,T,BONE LAKE
T BONE LAKE,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,NO,38,POLK,T,BONE LAKE
T CLAM FALLS,PRESIDENTIAL,HARRIS/WALZ (DEM),116,POLK,T,CLAM FALLS
T CLAM FALLS,PRESIDENTIAL,TRUMP/VANCE (REP),220,POLK,T,CLAM FALLS
T CLAM FALLS,PRESIDENTIAL,TERRY/BRODEN (IND),1,POLK,T,CLAM FALLS
T CLAM FALLS,PRESIDENTIAL,OLIVER/MAAT (LIB),0,POLK,T,CLAM FALLS
T CLAM FALLS,PRESIDENTIAL,STEIN/WARE (GREEN),0,POLK,T,CLAM FALLS
T CLAM FALLS,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),0,POLK,T,CLAM FALLS
T CLAM FALLS,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,CLAM FALLS
T CLAM FALLS,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),0,POLK,T,CLAM FALLS
T CLAM FALLS,US SENATOR,TAMMY BALDWIN (DEM),123,POLK,T,CLAM FALLS
T CLAM FALLS,US SENATOR,ERIC HOVDE (REP),202,POLK,T,CLAM FALLS
T CLAM FALLS,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),6,POLK,T,CLAM FALLS
T CLAM FALLS,US SENATOR,THOMAS LEAGER (AMERICA FIRST),1,POLK,T,CLAM FALLS
T CLAM FALLS,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),107,POLK,T,CLAM FALLS
T CLAM FALLS,CONGRESS- DIST. 7,TOM TIFFANY (REP),219,POLK,T,CLAM FALLS
T CLAM FALLS,ASSEMBLY DIST. 75,JANE KLEISS (DEM),107,POLK,T,CLAM FALLS
T CLAM FALLS,ASSEMBLY DIST. 75,DUKE TUCKER (REP),218,POLK,T,CLAM FALLS
T CLAM FALLS,DISTRICT ATTNY,JEFF KEMP (IND),257,POLK,T,CLAM FALLS
T CLAM FALLS,COUNTY CLERK,SHABANA LUNDEEN (REP),284,POLK,T,CLAM FALLS
T CLAM FALLS,TREASURER,AMANDA C. NISSEN (DEM),240,POLK,T,CLAM FALLS
T CLAM FALLS,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),234,POLK,T,CLAM FALLS
T CLAM FALLS,STATE REF_REGISTER OF DEEDS,YES,251,POLK,T,CLAM FALLS
T CLAM FALLS,STATE REF_REGISTER OF DEEDS,NO,67,POLK,T,CLAM FALLS
T CLAM FALLS,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,CLAM FALLS
T CLAM FALLS,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,CLAM FALLS
T CLAM FALLS,FARMINGTON_REGISTER OF DEEDS,V,NA,POLK,T,CLAM FALLS
T CLAM FALLS,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,YES,183,POLK,T,CLAM FALLS
T CLAM FALLS,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,NO,143,POLK,T,CLAM FALLS
T CLAYTON,PRESIDENTIAL,HARRIS/WALZ (DEM),179,POLK,T,CLAYTON
T CLAYTON,PRESIDENTIAL,TRUMP/VANCE (REP),425,POLK,T,CLAYTON
T CLAYTON,PRESIDENTIAL,TERRY/BRODEN (IND),0,POLK,T,CLAYTON
T CLAYTON,PRESIDENTIAL,OLIVER/MAAT (LIB),0,POLK,T,CLAYTON
T CLAYTON,PRESIDENTIAL,STEIN/WARE (GREEN),1,POLK,T,CLAYTON
T CLAYTON,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),0,POLK,T,CLAYTON
T CLAYTON,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,CLAYTON
T CLAYTON,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),8,POLK,T,CLAYTON
T CLAYTON,US SENATOR,TAMMY BALDWIN (DEM),195,POLK,T,CLAYTON
T CLAYTON,US SENATOR,ERIC HOVDE (REP),401,POLK,T,CLAYTON
T CLAYTON,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),5,POLK,T,CLAYTON
T CLAYTON,US SENATOR,THOMAS LEAGER (AMERICA FIRST),11,POLK,T,CLAYTON
T CLAYTON,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),173,POLK,T,CLAYTON
T CLAYTON,CONGRESS- DIST. 7,TOM TIFFANY (REP),417,POLK,T,CLAYTON
T CLAYTON,ASSEMBLY DIST. 75,JANE KLEISS (DEM),176,POLK,T,CLAYTON
T CLAYTON,ASSEMBLY DIST. 75,DUKE TUCKER (REP),412,POLK,T,CLAYTON
T CLAYTON,DISTRICT ATTNY,JEFF KEMP (IND),477,POLK,T,CLAYTON
T CLAYTON,COUNTY CLERK,SHABANA LUNDEEN (REP),522,POLK,T,CLAYTON
T CLAYTON,TREASURER,AMANDA C. NISSEN (DEM),467,POLK,T,CLAYTON
T CLAYTON,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),458,POLK,T,CLAYTON
T CLAYTON,STATE REF_REGISTER OF DEEDS,YES,486,POLK,T,CLAYTON
T CLAYTON,STATE REF_REGISTER OF DEEDS,NO,97,POLK,T,CLAYTON
T CLAYTON,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,CLAYTON
T CLAYTON,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,CLAYTON
T CLAYTON,FARMINGTON_REGISTER OF DEEDS,V,NA,POLK,T,CLAYTON
T CLAYTON,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,YES,NA,POLK,T,CLAYTON
T CLAYTON,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,NO,NA,POLK,T,CLAYTON
T CLEAR LAKE,PRESIDENTIAL,HARRIS/WALZ (DEM),117,POLK,T,CLEAR LAKE
T CLEAR LAKE,PRESIDENTIAL,TRUMP/VANCE (REP),417,POLK,T,CLEAR LAKE
T CLEAR LAKE,PRESIDENTIAL,TERRY/BRODEN (IND),0,POLK,T,CLEAR LAKE
T CLEAR LAKE,PRESIDENTIAL,OLIVER/MAAT (LIB),3,POLK,T,CLEAR LAKE
T CLEAR LAKE,PRESIDENTIAL,STEIN/WARE (GREEN),0,POLK,T,CLEAR LAKE
T CLEAR LAKE,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),0,POLK,T,CLEAR LAKE
T CLEAR LAKE,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,CLEAR LAKE
T CLEAR LAKE,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),2,POLK,T,CLEAR LAKE
T CLEAR LAKE,US SENATOR,TAMMY BALDWIN (DEM),128,POLK,T,CLEAR LAKE
T CLEAR LAKE,US SENATOR,ERIC HOVDE (REP),390,POLK,T,CLEAR LAKE
T CLEAR LAKE,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),9,POLK,T,CLEAR LAKE
T CLEAR LAKE,US SENATOR,THOMAS LEAGER (AMERICA FIRST),4,POLK,T,CLEAR LAKE
T CLEAR LAKE,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),114,POLK,T,CLEAR LAKE
T CLEAR LAKE,CONGRESS- DIST. 7,TOM TIFFANY (REP),405,POLK,T,CLEAR LAKE
T CLEAR LAKE,ASSEMBLY DIST. 75,JANE KLEISS (DEM),114,POLK,T,CLEAR LAKE
T CLEAR LAKE,ASSEMBLY DIST. 75,DUKE TUCKER (REP),405,POLK,T,CLEAR LAKE
T CLEAR LAKE,DISTRICT ATTNY,JEFF KEMP (IND),419,POLK,T,CLEAR LAKE
T CLEAR LAKE,COUNTY CLERK,SHABANA LUNDEEN (REP),481,POLK,T,CLEAR LAKE
T CLEAR LAKE,TREASURER,AMANDA C. NISSEN (DEM),399,POLK,T,CLEAR LAKE
T CLEAR LAKE,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),392,POLK,T,CLEAR LAKE
T CLEAR LAKE,STATE REF_REGISTER OF DEEDS,YES,455,POLK,T,CLEAR LAKE
T CLEAR LAKE,STATE REF_REGISTER OF DEEDS,NO,65,POLK,T,CLEAR LAKE
T CLEAR LAKE,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,CLEAR LAKE
T CLEAR LAKE,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,CLEAR LAKE
T CLEAR LAKE,FARMINGTON_REGISTER OF DEEDS,V,NA,POLK,T,CLEAR LAKE
T CLEAR LAKE,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,YES,NA,POLK,T,CLEAR LAKE
T CLEAR LAKE,FREDERIC SCHOOL DIST._REGISTER OF DEEDS,NO,NA,POLK,T,CLEAR LAKE
T EUREKA,PRESIDENTIAL,HARRIS/WALZ (DEM),328,POLK,T,EUREKA
T EUREKA,PRESIDENTIAL,TRUMP/VANCE (REP),791,POLK,T,EUREKA
T EUREKA,PRESIDENTIAL,TERRY/BRODEN (IND),5,POLK,T,EUREKA
T EUREKA,PRESIDENTIAL,OLIVER/MAAT (LIB),2,POLK,T,EUREKA
T EUREKA,PRESIDENTIAL,STEIN/WARE (GREEN),3,POLK,T,EUREKA
T EUREKA,PRESIDENTIAL,DE LA CRUZ/GARCIA (LIBERATION),0,POLK,T,EUREKA
T EUREKA,PRESIDENTIAL,WEST/ABDULLAH (JUSTICE FOR ALL),0,POLK,T,EUREKA
T EUREKA,PRESIDENTIAL,RFK/SHANAHAN (WE THE PEOPLE),4,POLK,T,EUREKA
T EUREKA,US SENATOR,TAMMY BALDWIN (DEM),332,POLK,T,EUREKA
T EUREKA,US SENATOR,ERIC HOVDE (REP),752,POLK,T,EUREKA
T EUREKA,US SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),29,POLK,T,EUREKA
T EUREKA,US SENATOR,THOMAS LEAGER (AMERICA FIRST),12,POLK,T,EUREKA
T EUREKA,CONGRESS- DIST. 7,KYLE KILBOURN (DEM),319,POLK,T,EUREKA
T EUREKA,CONGRESS- DIST. 7,TOM TIFFANY (REP),775,POLK,T,EUREKA
T EUREKA,ASSEMBLY DIST. 75,JANE KLEISS (DEM),337,POLK,T,EUREKA
T EUREKA,ASSEMBLY DIST. 75,DUKE TUCKER (REP),764,POLK,T,EUREKA
T EUREKA,DISTRICT ATTNY,JEFF KEMP (IND),827,POLK,T,EUREKA
T EUREKA,COUNTY CLERK,SHABANA LUNDEEN (REP),914,POLK,T,EUREKA
T EUREKA,TREASURER,AMANDA C. NISSEN (DEM),798,POLK,T,EUREKA
T EUREKA,REGISTER OF DEEDS,SALLY L. SPANEL (DEM),780,POLK,T,EUREKA
T EUREKA,STATE REF_REGISTER OF DEEDS,YES,931,POLK,T,EUREKA
T EUREKA,STATE REF_REGISTER OF DEEDS,NO,166,POLK,T,EUREKA
T EUREKA,FARMINGTON_REGISTER OF DEEDS,YES,NA,POLK,T,EUREKA
T EUREKA,FARMINGTON_REGISTER OF DEEDS,NO,NA,POLK,T,EUREKA
