reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF STOCKHOLM,ASSEMBLY REP DISTRICT 29_NA,TERRY SCHOONOVER (DEM),78,PEPIN,T,STOCKHOLM
TOWN OF STOCKHOLM,ASSEMBLY REP DISTRICT 29_NA,TREIG PRONSHINSKE (REP),81,PEPIN,T,STOCKHOLM
TOWN OF STOCKHOLM,DISTRICT ATTORNEY_NA,JON D. SEIFERT (DEM),137,PEPIN,T,STOCKHOLM
TOWN OF STOCKHOLM,COUNTY CLERK_NA,AUDREY BAUER (REP),148,PEPIN,T,STOCKHOLM
TOWN OF STOCKHOLM,TREASURER_NA,PATRICIA A. SCHARR (REP),151,PEPIN,T,STOCKHOLM
TOWN OF STOCKHOLM,REGISTER OF DEEDS_NA,LISA TRAUN (REP),95,PEPIN,T,STOCKHOLM
TOWN OF STOCKHOLM,REGISTER OF DEEDS_NA,DEBRA FISHER (IND),57,PEPIN,T,STOCKHOLM
TOWN OF STOCKHOLM,STATE REFERENDUM_NA,YES,103,PEPIN,T,STOCKHOLM
TOWN OF STOCKHOLM,STATE REFERENDUM_NA,NO,56,PEPIN,T,STOCKHOLM
TOWN OF WATERVILLE,PRESIDENT_NA,KAMALA HARRIS / TIM WALZ (DEM),123,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,DONALD TRUMP / JD VANCE (REP),369,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,RANDALL TERRY / STEPHEN BRODEN (CONSTITUTION),2,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,CHASE OLIVER / MIKE TER MAAT (LIBERTARIAN),1,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,JILL STEIN / RUDOLPH WARE (WI GREEN),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,CAUDIA DE LA CRUZ / KARINA GARCIA (SOC / LIB),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,CORNEL WEST / MELINA ABDULA (JUSTICE FOR ALL),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,ROBERT KENNEDY / NICOLE SHANAHAN (WE THE PPLE),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_REGISTERED WRITE-INS,PETER SONSKI/LAUREN ONAK (IND),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,CHERUNDA FOX (IND),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,BRIAN KIENITZ (IND),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,DOUG JENKINS / KIMBERLY LALONDE (IND),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,FUTURE MADAME POTUS / JESSICA KENNEDY (IND),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,PRESIDENT_NA,ANDRE MCNEIL (IND),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,UNITED STATES SENATOR_NA,TAMMY BALDWIN (DEM),131,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,UNITED STATES SENATOR_NA,ERIC HOVDE (REP),349,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,UNITED STATES SENATOR_NA,PHIL ANDERSON (DISRUPT THE CORRUPTION),8,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,UNITED STATES SENATOR_NA,THOMAS LEAGER (AMERICA FIRST),3,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,UNITED STATES SENATOR_NA,JOHN SCHIESS (REGISTERED WRITE-IN) (IND),0,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,REP. IN CONGRESS DISTRICT 3_NA,REBECCA COOKE (DEM),141,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,REP. IN CONGRESS DISTRICT 3_NA,DERRICK VAN ORDEN (REP),350,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,STATE SENATOR DISTRICT 10_NA,PAUL HAMBLETON (DEM),112,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,STATE SENATOR DISTRICT 10_NA,ROB STAFSHOLT (REP),374,PEPIN,T,WATERVILLE
TOWN OF WATERVILLE,ASSEMBLY REP DISTRICT 29_NA,TERRY SCHOONOVER (DEM),112,PEPIN,T,WATERVILLE
