reporting_unit,contest,candidate,votes,county,ctv,municipality
CITY OF SHEBOYGAN WARD 1,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CORNEL WEST MELINA ABDULLAH,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 1,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",8,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 1,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,PETER SONSKI LAUREN ONAK (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 1,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHERUNDA LYNN FOX (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 1,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,BRIAN KIENITZ (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 1,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 1,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 1,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,KAMALA D. HARRISTIM WALZ,703,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DONALD J. TRUMPJD VANCE,654,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,RANDALL TERRY STEPHEN BRODEN,3,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHASE RUSSELL OLIVERMIKE TER MAAT,6,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,JILL STEIN RUDOLPH WARE,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CLAUDIA DE LA CRUZ KARINA GARCIA,1,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CORNEL WEST MELINA ABDULLAH,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",12,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,PETER SONSKI LAUREN ONAK (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHERUNDA LYNN FOX (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,BRIAN KIENITZ (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 2,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,KAMALA D. HARRISTIM WALZ,694,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DONALD J. TRUMPJD VANCE,560,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,RANDALL TERRY STEPHEN BRODEN,2,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHASE RUSSELL OLIVERMIKE TER MAAT,4,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,JILL STEIN RUDOLPH WARE,2,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CLAUDIA DE LA CRUZ KARINA GARCIA,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CORNEL WEST MELINA ABDULLAH,1,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",5,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,PETER SONSKI LAUREN ONAK (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHERUNDA LYNN FOX (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,BRIAN KIENITZ (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 3,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,KAMALA D. HARRISTIM WALZ,824,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DONALD J. TRUMPJD VANCE,625,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,RANDALL TERRY STEPHEN BRODEN,4,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHASE RUSSELL OLIVERMIKE TER MAAT,6,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,JILL STEIN RUDOLPH WARE,4,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CLAUDIA DE LA CRUZ KARINA GARCIA,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CORNEL WEST MELINA ABDULLAH,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",6,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,PETER SONSKI LAUREN ONAK (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHERUNDA LYNN FOX (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,BRIAN KIENITZ (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 4,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,KAMALA D. HARRISTIM WALZ,527,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DONALD J. TRUMPJD VANCE,425,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,RANDALL TERRY STEPHEN BRODEN,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHASE RUSSELL OLIVERMIKE TER MAAT,5,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,JILL STEIN RUDOLPH WARE,3,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CLAUDIA DE LA CRUZ KARINA GARCIA,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CORNEL WEST MELINA ABDULLAH,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",4,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,PETER SONSKI LAUREN ONAK (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHERUNDA LYNN FOX (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,BRIAN KIENITZ (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 5,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,KAMALA D. HARRISTIM WALZ,783,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DONALD J. TRUMPJD VANCE,480,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,RANDALL TERRY STEPHEN BRODEN,2,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHASE RUSSELL OLIVERMIKE TER MAAT,7,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,JILL STEIN RUDOLPH WARE,9,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CLAUDIA DE LA CRUZ KARINA GARCIA,1,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CORNEL WEST MELINA ABDULLAH,6,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",5,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,PETER SONSKI LAUREN ONAK (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHERUNDA LYNN FOX (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,BRIAN KIENITZ (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 6,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,KAMALA D. HARRISTIM WALZ,490,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DONALD J. TRUMPJD VANCE,463,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,RANDALL TERRY STEPHEN BRODEN,1,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHASE RUSSELL OLIVERMIKE TER MAAT,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,JILL STEIN RUDOLPH WARE,1,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CLAUDIA DE LA CRUZ KARINA GARCIA,3,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CORNEL WEST MELINA ABDULLAH,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",7,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,PETER SONSKI LAUREN ONAK (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHERUNDA LYNN FOX (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,BRIAN KIENITZ (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 7,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,KAMALA D. HARRISTIM WALZ,510,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DONALD J. TRUMPJD VANCE,426,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,RANDALL TERRY STEPHEN BRODEN,2,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHASE RUSSELL OLIVERMIKE TER MAAT,2,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,JILL STEIN RUDOLPH WARE,2,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CLAUDIA DE LA CRUZ KARINA GARCIA,2,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CORNEL WEST MELINA ABDULLAH,3,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",9,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,PETER SONSKI LAUREN ONAK (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHERUNDA LYNN FOX (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,BRIAN KIENITZ (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 8,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 9,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,KAMALA D. HARRISTIM WALZ,314,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 9,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,DONALD J. TRUMPJD VANCE,273,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 9,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,RANDALL TERRY STEPHEN BRODEN,0,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 9,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CHASE RUSSELL OLIVERMIKE TER MAAT,3,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 9,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,JILL STEIN RUDOLPH WARE,1,SHEBOYGAN,C,SHEBOYGAN 
CITY OF SHEBOYGAN WARD 9,PRESIDENT OF THE UNITED STATES SHEBOYGAN  COUNTY 2024 GENERAL ELECTION 11/5/2024,CLAUDIA DE LA CRUZ KARINA GARCIA,0,SHEBOYGAN,C,SHEBOYGAN 
