reporting_unit,contest,candidate,votes,county,ctv,municipality
T BEAVER DAM W3-6,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",7,DODGE,T,BEAVER DAM
T BEAVER DAM W3-6,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,4,DODGE,T,BEAVER DAM
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,154,DODGE,T,BURNETT
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,407,DODGE,T,BURNETT
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,0,DODGE,T,BURNETT
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,0,DODGE,T,BURNETT
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,0,DODGE,T,BURNETT
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,BURNETT
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,BURNETT
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,DODGE,T,BURNETT
T BURNETT W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,2,DODGE,T,BURNETT
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,236,DODGE,T,CALAMUS
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,393,DODGE,T,CALAMUS
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,0,DODGE,T,CALAMUS
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,1,DODGE,T,CALAMUS
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,CALAMUS
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,CALAMUS
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,CALAMUS
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",4,DODGE,T,CALAMUS
T CALAMUS W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,1,DODGE,T,CALAMUS
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,103,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,285,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,0,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,1,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,2,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,1,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",4,DODGE,T,CHESTER
T CHESTER W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,CHESTER
T CLYMAN,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,107,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,373,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,2,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,1,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,DODGE,T,CLYMAN
T CLYMAN,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,1,DODGE,T,CLYMAN
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,244,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,402,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,2,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,3,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,DODGE,T,ELBA
T ELBA W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,2,DODGE,T,ELBA
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,201,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,664,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,3,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,3,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,1,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",7,DODGE,T,EMMET
T EMMET W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,4,DODGE,T,EMMET
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,233,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,573,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,1,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,3,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,DODGE,T,FOX LAKE
T FOX LAKE W1-4,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,3,DODGE,T,FOX LAKE
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,123,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,676,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,1,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,1,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,4,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,DODGE,T,HERMAN
T HERMAN W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,4,DODGE,T,HERMAN
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,363,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,845,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,1,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,2,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,2,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,1,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,DODGE,T,HUBBARD
T HUBBARD W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,HUBBARD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,187,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,762,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,2,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,5,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,1,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,DODGE,T,HUSTISFORD
T-HUSTISFORD W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,HUSTISFORD
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,228,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,753,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,5,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,2,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,4,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,1,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",7,DODGE,T,LEBANON
T LEBANON W1-3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,LEBANON
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,123,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,483,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,DODGE,T,LEROY
T LEROY W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,5,DODGE,T,LEROY
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,131,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,577,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,2,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,1,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",7,DODGE,T,LOMIRA
T LOMIRA W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,3,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,2,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,LOMIRA
T LOMIRA W3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,LOMIRA
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,185,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,510,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,1,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,3,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,3,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",9,DODGE,T,LOWELL
T LOWELL W1-4,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,1,DODGE,T,LOWELL
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,185,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,508,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,1,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,2,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,DODGE,T,OAK GROVE
T OAK GROVE W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,OAK GROVE
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,240,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,465,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,2,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,4,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,DODGE,T,PORTLAND
T PORTLAND W1&2,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,PORTLAND
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,304,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,1284,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,2,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,6,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,2,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",5,DODGE,T,RUBICON
T RUBICON W1-3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,5,DODGE,T,RUBICON
T SHIELDS,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,99,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,271,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,1,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",3,DODGE,T,SHIELDS
T SHIELDS,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,SHIELDS
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,49,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,212,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,1,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,1,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,DODGE,T,THERESA
T THERESA W1&4,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,2,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,89,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,350,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,2,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,2,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,1,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,1,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,0,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,DODGE,T,THERESA
T THERESA W2&3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,0,DODGE,T,THERESA
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,211,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,554,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,CON TERRY /BRODEN,1,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,LIB OLIVER / TERMAAT,2,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,WGR STEIN /WARE,3,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,IND DE LA CRUZ/ GARCIA,0,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,IND WEST / ABDULLAH,1,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",4,DODGE,T,TRENTON
T TRENTON W1-3,PRESIDENT/VICE PRESIDENT,WRITE-IN TOTALS,3,DODGE,T,TRENTON
T WESTFORD W1-3,PRESIDENT/VICE PRESIDENT,DEM HARRIS /WALZ,325,DODGE,T,WESTFORD
T WESTFORD W1-3,PRESIDENT/VICE PRESIDENT,REP TRUMP /VANCE,516,DODGE,T,WESTFORD
